type,job_title,job_area,salary_bot,salary_top,year,education,company_title,company_info,skill,publis_name,welfare
前端,前端开发,杭州,12000,15000,1-3,学历不限,勒芒科技,计算机软件20-99人,C/C++ Vue HTML5, 郑女士, 
前端,WEB前端,成都,8000,12000,3-5,本科,椒麻科技,互联网不需要融资0-20人,Vue Node.js Webpack 计算机/软件工程相关专业 前端开发经验, 李先生, 
前端,前端开发,杭州,1520,3041,3-5,本科,卷鸡科技,计算机软件未融资0-20人,Vue Node.js 接受居家办公 React 前端开发经验, 吴先生, 
前端,前端开发,北京,11000,20000,3-5,本科,新锋未来,互联网不需要融资20-99人,JavaScript HTML5 Vue 前端开发经验, 陈女士,餐补，节日福利，交通补助，五险一金，带薪年假
前端,前端开发,佛山,6000,9000,3-5,本科,好物科技佛山,广告营销不需要融资0-20人,HTML CSS CSS3 HTML5 前端开发 Web端 JavaScript 移动端, 王先生,五险一金，团建聚餐，员工旅游，底薪加提成，全勤奖，零食下午茶，带薪年假，节日福利，年终奖
前端,web前端,杭州,6000,10000,3-5,本科,DS,通信/网络设备不需要融资500-999人,HTML5 Vue Angular 前端开发经验, 朱先生, 
前端,web前端,哈尔滨,10000,11000,3-5,本科,鹿蜀科技,计算机软件0-20人,JavaScript, 张先生, 
前端,web前端,常州,5000,8000,3-5,本科,落地旺,互联网不需要融资100-499人,HTML5 CSS 前端开发经验, 汤女士,生日福利，团建聚餐，保底工资，员工旅游，零食下午茶，带薪年假
前端,web前端,太原,4000,7000,3-5,本科,学析云,互联网未融资20-99人,Vue ElementUI JavaScript CSS 前端开发 JQuery, 岳先生,餐补，股票期权，五险一金，带薪年假，零食下午茶
前端,前端开发,上海,18000,19000,3-5,本科,同方鼎欣,计算机软件已上市1000-9999人,Vue React JavaScript 前端开发经验 金融, 孙女士,五险一金，五险一金，定期体检，节日福利，带薪年假，补充医疗保险
前端,web前端,邢台,5000,6000,3-5,本科,羲农智能,智能硬件20-99人,前端, 高先生,五险一金，定期体检
前端,前端专家,深圳,37500,62500,3-5,本科,Shopee,电子商务已上市1000-9999人,javascript node.js, 曾先生,五险一金，补充医疗保险，定期体检，带薪年假，零食下午茶
前端,web前端,泰安,4000,7000,3-5,本科,小瓦信息,计算机软件0-20人,JavaScript HTML5 Java 计算机/软件工程相关专业 前端开发经验 SQL MySQL, 邓女士, 
前端,web前端,无锡,7000,14000,3-5,本科,创思感知,计算机软件未融资0-20人,HTML5 Web前端 Javascript, 吴先生,年终奖，零食下午茶，团建聚餐，股票期权，定期体检，加班补助，生日福利，带薪年假，五险一金，节日福利，员工旅游
前端,前端开发,北京,13000,16250,3-5,本科,中科软,计算机软件已上市10000人以上,前端开发 Node.js JavaScript HTML CSS Vue JQuery Bootstrap, 邱先生,五险一金，团队氛围好，节日福利，定期体检，餐补，带薪年假，员工旅游，零食下午茶，加班补助，年终奖
前端,web前端,盐城,7000,9000,3-5,本科,一之来,计算机软件20-99人,前端开发 HTML CSS JavaScript TypeScript Less ES6 React, 夏女士,全勤奖，五险一金，加班补助，年终奖，节日福利
前端,前端开发,杭州,12000,20000,3-5,本科,小虫科技,互联网不需要融资100-499人,Vue HTML5 JavaScript React CSS3, 王先生,五险一金，年终奖，交通补助，餐补，加班补助，定期体检，带薪年假，节日福利
前端,web前端,金华,8000,10000,3-5,本科,助简科技,互联网未融资0-20人,前端开发 WEB开发 Web端 小程序 PC端 管理系统, 王先生,全勤奖，五险一金，加班补助
前端,web前端,曲靖,5000,8000,3-5,本科,光云科技,计算机软件0-20人,前端开发, 窦女士, 
前端,web前端,滨州,4000,8000,3-5,本科,山东极商,广告营销未融资0-20人,前端开发 Web端 PC端 移动端 小程序 Android iOS, 张先生,交通补助，全勤奖，员工旅游，通讯补贴，带薪年假，年终奖，全勤奖，员工旅游，通讯补贴，交通补助，年终奖，带薪年假
前端,web前端,莆田,3000,5000,3-5,本科,医闵康,电子商务0-20人,JavaScript CSS Java 前端开发经验, 吴先生, 
前端,前端开发,邯郸,5000,8000,3-5,本科,欧盼传动公司专业研发,机械设备/机电/重工不需要融资0-20人,前端开发 CSS HTML5 Web端 移动端 PC端 小程序, 李先生,年终奖，带薪年假，全勤奖
前端,WEB前端,呼和浩特,3000,8000,3-5,本科,三木设计,广告/公关/会展未融资20-99人,jquery css3 css, 闫先生,全勤奖，五险一金，通讯补贴，员工旅游，交通补助，年终奖，加班补助，餐补
前端,前端开发,鹤壁,3000,5000,3-5,本科,小程序,移动互联网未融资0-20人,HTML CSS CSS3 HTML5 小程序, 纪先生,全勤奖，年终奖，员工旅游，节日福利，带薪年假
前端,web前端,杭州,33333,53333,3-5,本科,蚂蚁集团,互联网D轮及以上10000人以上,前端开发 React Node.js WEB开发 JavaScript TypeScript Web端, 杭先生,餐补，带薪年假，年终奖，定期体检，五险一金
前端,web前端,武汉,20000,40000,3-5,本科,金山办公软件,移动互联网已上市1000-9999人,JavaScript React 效率工具 在线协作, 何先生,生日福利，绩效奖金，按摩室，团建聚餐，股票期权，有无线网，节日福利，节日礼物，补充医疗保险，保底工资，员工旅游，法定节假日三薪，理发室，带薪年假，五险一金，定期体检，年终奖，餐补
前端,web前端,哈尔滨,4000,6000,3-5,本科,闪动传媒,广告/公关/会展不需要融资0-20人,HTML5 CSS Vue 前端开发经验, 李女士, 
前端,前端开发,常德,3000,5000,3-5,本科,乌木设计,计算机软件0-20人,Javascript, 李先生, 
前端,web前端,莆田,3000,6000,3-5,本科,木串仙游,电子商务未融资20-99人,JavaScript CSS HTML PHP 前端开发 Vue 小程序 PC端, 陈先生, 
前端,web前端,漯河,8000,12000,3-5,本科,郑州世扬软件科技...,计算机软件0-20人,前端开发 JavaScript ES6 HTML5 CSS3 TypeScript Web端 移动端, 曹女士, 
前端,web前端,深圳,7000,11000,3-5,本科,徳艺汇,电子商务不需要融资100-499人,JavaScript HTML5 Vue 前端开发经验 计算机/软件工程相关专业 css E-Charts 电商平台, 王女士,法定节假日三薪，企业年金，员工旅游，股票期权，底薪加提成，团建聚餐，节日福利，零食下午茶，交通补助，定期体检，夜班补助，全勤奖，工龄奖，有无线网，餐补，通讯补贴，年终奖，绩效奖金，带薪年假，五险一金
大数据工程师,大数据工程师,杭州,86666,126666,在校,博士,华为技术有限公司,计算机软件不需要融资10000人以上,Java Python 计算机相关专业 数学/统计相关专业 大数据开发经验, 李先生,全勤奖，补充医疗保险，股票期权，加班补助，零食下午茶，餐补，通讯补贴，住房补贴，员工旅游，免费班车，定期体检，年终奖，五险一金，节日福利，离职补偿，带薪年假，交通补助
大数据工程师,大数据工程师,长沙,15000,20000,在校,博士,财信数科,企业服务不需要融资100-499人,数学/统计相关专业 大数据技术, 李女士, 
大数据工程师,大数据工程师,嘉兴,8000,10000,在校,博士,武汉数字堂,计算机软件未融资20-99人,SQL Java Python CSS MySQL Oracle, 戴女士,年终奖，五险一金，员工旅游，零食下午茶，节日福利
大数据工程师,大数据工程师,南京,11000,20000,在校,博士,未来网络FNII,通信/网络设备不需要融资100-499人,Java 大数据开发经验, 孟女士,交通补助，带薪年假，年终奖，通讯补贴，生日福利，员工旅游，节日福利，餐补，定期体检，补充医疗保险，五险一金
大数据工程师,大数据工程师 (数据闭环方向),北京,31250,62500,在校,博士,易控智驾,计算机软件B轮100-499人,自动驾驶 数据闭环, 柴女士,全勤奖，年终奖，定期体检，节日福利，股票期权，加班补助，五险一金，餐补，带薪年假，零食下午茶
大数据工程师,spark大数据开发工程师,北京,15000,16000,在校,博士,北京华虎兄弟科技,计算机软件20-99人,Java C++ Spark 计算机相关专业 大数据开发经验, 雨女士, 
大数据工程师,高级大数据工程师,西安,12000,20000,在校,博士,迈思途软件,计算机软件未融资20-99人,Python Hbase Hive 大数据开发经验 计算机相关专业 数仓建设经验, 荣女士,生日福利，零食下午茶，绩效奖金，年终奖，定期体检
大数据工程师,大数据etl开发工程师,青岛,10000,15000,在校,博士,海尔智家用户云平台,移动互联网已上市500-999人,SQL Spark Flink 大数据开发经验 数仓建设经验 ETL开发经验, 郭女士,补充医疗保险，餐补，定期体检，节日福利，带薪年假，五险一金
大数据工程师,大数据研发工程师,南京,6083,7604,在校,博士,百胜,餐饮已上市10000人以上,Scala Spark Flink 计算机相关专业 kafka, 陈先生,补充医疗保险，带薪年假，节日福利，定期体检，五险一金
大数据工程师,大数据数仓工程师,大连,15166,23833,在校,博士,埃尔沃思数字科技,计算机软件不需要融资100-499人,Spark Hive Hbase 计算机相关专业 大数据开发经验 CDP, 李女士,五险一金，补充医疗保险，定期体检，年终奖，带薪年假
大数据工程师,大数据开发工程师,长沙,13000,21666,在校,博士,大大买钢,电子商务A轮500-999人,SQL Spark Hadoop Kafka Flume Impala Sqoop HIVE, 胡女士,五险一金，零食下午茶，餐补，交通补助，员工旅游，通讯补贴，节日福利，补充医疗保险，定期体检，住房补贴，带薪年假
大数据工程师,大数据开发工程师,深圳,12000,18000,在校,博士,笑傲科技,电子商务未融资100-499人,大数据开发经验, 王先生,员工旅游，带薪年假，团建聚餐，零食下午茶，绩效奖金，五险一金
大数据工程师,大数据开发工程师,北京,15000,16000,在校,博士,中人教育,在线教育不需要融资20-99人,Kettle, 孙女士, 
大数据工程师,大数据开发工程师,杭州,17500,29166,在校,博士,中控技术,计算机软件已上市1000-9999人,Python SQL Hive 大数据开发经验 数仓建设经验 ETL开发经验, 罗先生,交通补助，免费班车，补充医疗保险，加班补助，餐补，定期体检，团建聚餐，法定节假日三薪，通讯补贴，年终奖，零食下午茶，股票期权，带薪年假，住房补贴，五险一金，员工旅游，生日福利，节日福利，高温补贴，包吃
大数据工程师,大数据开发工程师(广州),广州,12000,20000,在校,博士,中国电信亿迅科技,移动互联网不需要融资1000-9999人,Python Spark Hadoop Flink, 刘女士,餐补，高温补贴，五险一金，定期体检，节日福利，通讯补贴，带薪年假，补充医疗保险，年终奖
大数据工程师,大数据开发工程师,杭州,11000,18000,在校,博士,杭州职正科技有限公司,计算机软件100-499人,大数据开发经验 计算机相关专业, 安女士, 
大数据工程师,大数据软件工程师,贵阳,8000,13000,在校,博士,贵州航天云网,互联网不需要融资100-499人,计算机相关专业, 周女士,定期体检，年终奖，工龄工资，餐补，带薪年假，五险两金，通讯补贴，交通补助，司龄工资
大数据工程师,大数据开发工程师,成都,15000,25000,在校,博士,民航信息,计算机软件不需要融资100-499人,Flink Kafka Java 计算机相关专业 大数据开发经验 数仓建设经验, 卿先生,交通补助，加班补助，补充医疗保险，定期体检，五险一金，带薪年假，免费班车，年终奖，节日福利
大数据工程师,大数据开发工程师,南京,11000,16000,在校,博士,美味不用等,互联网D轮及以上500-999人,Shell SQL Hive 大数据开发经验 数仓建设经验 ETL开发经验, 睢先生,定期体检，五险一金，节日福利，员工旅游，带薪年假
大数据工程师,大数据高级研发工程师,北京,30000,60000,在校,博士,中国电信安全公司,信息安全未融资500-999人,Flink Kafka Spark 大数据开发经验 计算机相关专业 数仓建设经验, 余先生,补充医疗保险，年终奖，五险一金，餐补，节日福利，带薪年假，通讯补贴，交通补助，定期体检，员工旅游
大数据工程师,大数据开发工程师,漳州,8666,14083,在校,博士,云谏能源,互联网未融资20-99人,Scala Spark Storm 计算机相关专业 大数据开发经验, 陈先生, 
大数据工程师,大数据开发工程师,青岛,16000,20000,在校,博士,海信网络科技,计算机软件不需要融资1000-9999人,数据库开发 数据架构师, 王先生,加班补助，带薪年假，定期体检，年终奖，节日福利，交通补助，免费班车，补充医疗保险，餐补，五险一金，住房补贴
大数据工程师,大数据开发工程师,北京,20000,40000,在校,博士,百度,互联网已上市10000人以上,数据开发 数据仓库 Scala Hive Spark Hadoop 大数据 数据挖掘, 郑先生,五险一金，娱乐健身，补充医疗保险，免费班车，零食下午茶，餐补，节日福利，年终奖，加班补助，员工旅游，交通补助，定期体检，住房补贴，带薪年假，通讯补贴
大数据工程师,大数据工程师(用户画像),深圳,26000,30000,在校,博士,诚迈科技,互联网已上市1000-9999人,"Java Python 计算机相关专业 大数据开发经验 用户画像 离线 基于""用户""的数据开发", 沈女士,通讯补贴，交通补助，团建聚餐，带薪年假，定期体检，员工旅游，餐补，免费班车，节日福利，加班补助，五险一金，法定节假日三薪
